Bulan,Tahun,Jenis Produk,Varietas Hibrida,Volume Penjualan,Harga per Unit,Total Pendapatan Bruto,Total Pendapatan Netto,Indeks Permintaan Pasar,Biaya Transportasi,Varietas Benih,Kelas Benih,Kondisi Cuaca_Cerah,Kondisi Cuaca_Hujan,Jenis Pupuk_Jenis B,Jenis Pupuk_Jenis C,Pendapatan per Unit,Rasio Biaya Transportasi
6,2018,Sage 01,Hibrida C,0.2,60000,0.20125786163522008,0.18776455910528894,36.01,74200,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0062893081761004,368681.25000000006
6,2018,Sage 02,Hibrida A,0.4857142857142857,58000,0.4429469901168014,0.4422759880586375,39.16,41000,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345911,92561.86612576066
6,2018,Sage 02,Hibrida B,0.5428571428571429,58000,0.49505840071877805,0.48242213607806445,40.64,66900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.911949685534591,135135.5716878403
6,2018,Sage 02,Hibrida C,0.3714285714285714,58000,0.3387241689128482,0.32424363944214235,32.6,73900,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345913,218171.61803713525
6,2018,Sage 03,Hibrida A,0.11428571428571427,62000,0.13656783468104217,0.14596979013500871,32.92,24000,Jagung Hibrida,Benih Hibrida,True,False,False,True,1.1949685534591192,175736.84210526323
6,2018,Sage 03,Hibrida B,0.3714285714285714,62000,0.38724168912848156,0.3720536470168872,36.37,74600,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.042573778422835,192644.54756380513
6,2018,Sage 03,Hibrida C,0.11428571428571427,62000,0.13656783468104217,0.1429844494942744,35.05,30700,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.1949685534591192,224796.7105263159
7,2018,Sage 01,Hibrida A,0.6571428571428573,60000,0.632524707996406,0.6146682707302946,41.78,76100,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9625375991249655,120311.50568181819
7,2018,Sage 01,Hibrida B,0.5714285714285714,60000,0.5516621743036837,0.5541148687786839,37.42,32000,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9654088050314465,58006.514657980464
7,2018,Sage 01,Hibrida C,0.8,60000,0.7672955974842767,0.7476718798734572,42.49,77600,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9591194968553458,101134.4262295082
7,2018,Sage 02,Hibrida A,0.42857142857142855,58000,0.3908355795148247,0.3705832553580181,35.31,85900,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9119496855345911,219785.51724137936
7,2018,Sage 02,Hibrida B,0.5428571428571429,58000,0.49505840071877805,0.46878759524127794,32.32,97500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.911949685534591,196946.4609800363
7,2018,Sage 02,Hibrida C,0.7142857142857144,58000,0.651392632524708,0.6461702980884909,38.57,47400,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9119496855345911,72767.1724137931
7,2018,Sage 03,Hibrida A,0.8857142857142857,62000,0.8885893980233602,0.8852648932852114,45.96,38800,Jagung Hibrida,Benih Hibrida,True,False,False,True,1.0032460945425035,43664.71183013145
7,2018,Sage 03,Hibrida B,0.6857142857142857,62000,0.6936208445642408,0.6880541817047632,45.84,47400,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0115303983228512,68337.04663212436
7,2018,Sage 03,Hibrida C,0.8,62000,0.8050314465408804,0.7764113532058994,43.71,97100,Jagung Hibrida,Benih Hibrida,False,True,True,False,1.0062893081761004,120616.40625000001
8,2018,Sage 01,Hibrida A,0.2,60000,0.20125786163522008,0.21057790847925856,31.36,23000,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.0062893081761004,114281.25000000003
8,2018,Sage 01,Hibrida B,0.28571428571428575,60000,0.2821203953279424,0.26912623089604776,33.51,71600,Jagung Hibrida,Benih Hibrida,False,False,False,False,0.9874213836477983,253792.35668789817
8,2018,Sage 01,Hibrida C,0.5142857142857142,60000,0.4977538185085355,0.4876353428686005,38.38,61200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9678546470999303,122952.3465703971
8,2018,Sage 02,Hibrida A,0.7428571428571429,58000,0.6774483378256962,0.6703203671523414,46.94,51200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.9119496855345911,75577.71883289126
8,2018,Sage 02,Hibrida B,0.6857142857142857,58000,0.6253369272237197,0.629639531256962,42.71,26500,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345912,42377.15517241379
8,2018,Sage 02,Hibrida C,0.8857142857142857,58000,0.8077268643306378,0.8073341353651473,44.47,33700,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345911,41722.02447163516
8,2018,Sage 03,Hibrida A,0.2285714285714286,62000,0.24797843665768193,0.22265294301118393,37.93,99900,Jagung Hibrida,Benih Hibrida,False,True,False,True,1.0849056603773584,402857.60869565216
8,2018,Sage 03,Hibrida B,0.2285714285714286,62000,0.24797843665768193,0.24760504388896315,31.39,43900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,1.0849056603773584,177031.52173913043
8,2018,Sage 03,Hibrida C,0.6285714285714286,62000,0.6379155435759208,0.6277681236911286,48.83,58700,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0148656375071468,92018.45070422537
9,2018,Sage 01,Hibrida A,0.39999999999999997,60000,0.389937106918239,0.3749944303346255,46.21,74000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.9748427672955976,189774.1935483871
9,2018,Sage 01,Hibrida B,0.8571428571428572,60000,0.821203953279425,0.7977097535980038,43.22,85300,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9580712788259957,103871.8818380744
9,2018,Sage 01,Hibrida C,0.28571428571428575,60000,0.2821203953279424,0.2609276834647774,40.6,90000,Jagung Hibrida,Benih Hibrida,False,False,False,False,0.9874213836477983,319012.73885350325
9,2018,Sage 02,Hibrida A,0.7428571428571429,58000,0.6774483378256962,0.6558837945016263,40.71,83600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.9119496855345911,123404.24403183025
9,2018,Sage 02,Hibrida B,0.6857142857142857,58000,0.6253369272237197,0.6069152965289846,41.37,77500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9119496855345912,123933.1896551724
9,2018,Sage 02,Hibrida C,0.4857142857142857,58000,0.4429469901168014,0.4182150336407789,40.12,95000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,0.9119496855345911,214472.61663286007
9,2018,Sage 03,Hibrida A,0.14285714285714285,62000,0.16442048517520214,0.16664438800516862,30.04,39600,Jagung Hibrida,Benih Hibrida,False,False,False,False,1.150943396226415,240845.9016393443
9,2018,Sage 03,Hibrida B,0.0,62000,0.02515723270440251,0.003119012609722416,30.58,96600,Jagung Hibrida,Benih Hibrida,False,False,False,True,,3839850.000000001
9,2018,Sage 03,Hibrida C,0.4857142857142857,62000,0.4986522911051213,0.4978389698346924,44.76,40300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,1.0266370699223086,80817.83783783783
10,2018,Sage 01,Hibrida A,0.31428571428571433,60000,0.30907457322551657,0.29100387648710063,38.98,82500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9834190966266435,266925.8720930233
10,2018,Sage 01,Hibrida B,0.8857142857142857,60000,0.8481581311769991,0.8450741879427883,45.41,39000,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9575978900385475,45981.99152542373
10,2018,Sage 01,Hibrida C,0.05714285714285716,60000,0.0664869721473495,0.07062335694871452,30.27,37100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.1635220125786159,558004.0540540541
10,2018,Sage 02,Hibrida A,0.7142857142857144,58000,0.651392632524708,0.6361003430913872,41.17,70000,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9119496855345911,107462.06896551723
10,2018,Sage 02,Hibrida B,0.28571428571428575,58000,0.2605570530098832,0.239629283072673,30.72,89800,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.911949685534591,344646.2068965517
10,2018,Sage 02,Hibrida C,0.14285714285714285,58000,0.1302785265049416,0.12431493115893599,35.78,58600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345912,449805.5172413793
10,2018,Sage 03,Hibrida A,0.4857142857142857,62000,0.4986522911051213,0.5053691574210222,42.52,23400,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,1.0266370699223086,46926.48648648649
10,2018,Sage 03,Hibrida B,0.5142857142857142,62000,0.5265049415992812,0.5303658156217974,32.78,29300,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.0237596086652692,55650.00000000001
10,2018,Sage 03,Hibrida C,0.8,62000,0.8050314465408804,0.7997593904558213,47.03,44700,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.0062893081761004,55525.78125000001
11,2018,Sage 01,Hibrida A,0.8857142857142857,60000,0.8481581311769991,0.8414204874571136,44.56,47200,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9575978900385475,55650.0
11,2018,Sage 01,Hibrida B,0.4857142857142857,60000,0.47079964061096136,0.44985073296796335,47.31,86000,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9692933777284498,182667.93893129771
11,2018,Sage 01,Hibrida C,0.45714285714285713,60000,0.4438454627133872,0.4307801987256606,44.91,68800,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9709119496855345,155008.9068825911
11,2018,Sage 02,Hibrida A,0.31428571428571433,58000,0.2866127583108715,0.2662300049013055,42.87,88100,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9119496855345911,307383.3855799373
11,2018,Sage 02,Hibrida B,0.4857142857142857,58000,0.4429469901168014,0.44490487011540353,40.53,35100,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345911,79241.98782961462
11,2018,Sage 02,Hibrida C,0.39999999999999997,58000,0.3647798742138365,0.343314173684445,39.81,89100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.9119496855345913,244256.89655172412
11,2018,Sage 03,Hibrida A,0.5714285714285714,62000,0.582210242587601,0.5887804660695986,39.45,22200,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.0188679245283019,38130.55555555556
11,2018,Sage 03,Hibrida B,0.17142857142857143,62000,0.1922731356693621,0.19115091565298753,32.51,46600,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.1215932914046123,242363.55140186913
11,2018,Sage 03,Hibrida C,0.6285714285714286,62000,0.6379155435759208,0.6169852515260883,48.67,82900,Jagung Hibrida,Benih Hibrida,False,True,False,False,1.0148656375071468,129954.50704225354
12,2018,Sage 01,Hibrida A,0.42857142857142855,60000,0.41689128481581306,0.4199082119146282,35.27,33200,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9727463312368971,79637.06896551725
12,2018,Sage 01,Hibrida B,0.5142857142857142,60000,0.4977538185085355,0.4980617564496725,36.71,37800,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9678546470999303,75941.15523465704
12,2018,Sage 01,Hibrida C,0.3714285714285714,60000,0.36298292902066487,0.3376999509869448,31.0,97700,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9772617319787132,269158.6633663366
12,2018,Sage 02,Hibrida A,0.2571428571428572,58000,0.23450134770889486,0.22777703515572784,40.83,58400,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.911949685534591,249039.08045977014
12,2018,Sage 02,Hibrida B,0.28571428571428575,58000,0.2605570530098832,0.24911999287082837,41.67,68500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.911949685534591,262898.275862069
12,2018,Sage 02,Hibrida C,0.8857142857142857,58000,0.8077268643306378,0.805819186383282,44.73,37100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345911,45931.368186874315
12,2018,Sage 03,Hibrida A,0.2,62000,0.22012578616352196,0.2070578799625719,36.61,72900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,1.1006289308176098,331174.2857142858
12,2018,Sage 03,Hibrida B,0.2,62000,0.22012578616352196,0.20933030343536957,37.92,67800,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.1006289308176098,308005.7142857144
12,2018,Sage 03,Hibrida C,0.14285714285714285,62000,0.16442048517520214,0.14173684445038542,37.03,95500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.150943396226415,580827.8688524591
1,2019,Sage 01,Hibrida A,0.5714285714285714,60000,0.5516621743036837,0.5351334491823732,32.3,74600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9654088050314465,135227.68729641696
1,2019,Sage 01,Hibrida B,0.3714285714285714,60000,0.36298292902066487,0.35342868600454486,41.44,62400,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9772617319787132,171908.91089108912
1,2019,Sage 01,Hibrida C,0.2285714285714286,60000,0.22821203953279423,0.23561912400302992,32.59,26800,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9984276729559747,117434.64566929135
1,2019,Sage 02,Hibrida A,0.31428571428571433,58000,0.2866127583108715,0.2809339214899969,37.0,55100,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9119496855345911,192245.45454545456
1,2019,Sage 02,Hibrida B,0.8571428571428572,58000,0.7816711590296496,0.7839415407922292,47.87,28200,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9119496855345911,36076.551724137935
1,2019,Sage 02,Hibrida C,0.39999999999999997,58000,0.3647798742138365,0.3532950140355568,45.2,66700,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9119496855345913,182849.99999999997
1,2019,Sage 03,Hibrida A,0.2285714285714286,62000,0.24797843665768193,0.2270641179877913,33.48,90000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,1.0849056603773584,362934.7826086957
1,2019,Sage 03,Hibrida B,0.7142857142857144,62000,0.7214734950584006,0.6984360379628392,47.89,86100,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0100628930817608,119339.10336239105
1,2019,Sage 03,Hibrida C,0.3428571428571429,62000,0.3593890386343216,0.34638862897117145,30.56,70200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.0482180293501044,195331.50000000003
2,2019,Sage 01,Hibrida A,0.6857142857142857,60000,0.6594788858939803,0.6375261774272603,39.13,84800,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9617400419287212,128586.37602179835
2,2019,Sage 01,Hibrida B,0.11428571428571427,60000,0.12039532794249774,0.10782872165040325,31.02,73600,Jagung Hibrida,Benih Hibrida,False,False,False,False,1.0534591194968554,611319.4029850747
2,2019,Sage 01,Hibrida C,0.5714285714285714,60000,0.5516621743036837,0.5589716169852514,47.78,21100,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9654088050314465,38248.04560260587
2,2019,Sage 02,Hibrida A,0.14285714285714285,58000,0.1302785265049416,0.12288909682306287,32.82,61800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345912,474368.275862069
2,2019,Sage 02,Hibrida B,0.9142857142857144,58000,0.8337825696316262,0.8105868199438577,48.27,84400,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9119496855345911,101225.43103448275
2,2019,Sage 02,Hibrida C,0.45714285714285713,58000,0.41689128481581306,0.4183041482867709,38.14,36800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9119496855345911,88272.41379310346
2,2019,Sage 03,Hibrida A,0.7142857142857144,62000,0.7214734950584006,0.7217840752127611,38.05,33700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,1.0100628930817608,46709.962640099635
2,2019,Sage 03,Hibrida B,0.8857142857142857,62000,0.8885893980233602,0.8586641714565788,45.85,98500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0032460945425035,110849.84833164814
2,2019,Sage 03,Hibrida C,0.6000000000000001,62000,0.610062893081761,0.5956422938109878,38.28,68800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,1.0167714884696015,112775.25773195877
3,2019,Sage 01,Hibrida A,0.6000000000000001,60000,0.5786163522012578,0.5792897562714432,46.33,35500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9643605870020963,61353.260869565216
3,2019,Sage 01,Hibrida B,0.6000000000000001,60000,0.5786163522012578,0.573764648219935,33.75,47900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9643605870020963,82783.69565217392
3,2019,Sage 01,Hibrida C,0.31428571428571433,60000,0.30907457322551657,0.2896225994742236,41.14,85600,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9834190966266435,276955.8139534884
3,2019,Sage 02,Hibrida A,0.2,58000,0.1823899371069182,0.1863832820924119,37.26,35300,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.911949685534591,193541.37931034487
3,2019,Sage 02,Hibrida B,0.02857142857142858,58000,0.026055705300988274,0.014258343358730996,32.15,73600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345893,2824717.2413793155
3,2019,Sage 02,Hibrida C,1.0,58000,0.9119496855345911,0.8920376063806086,48.76,75600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,0.9119496855345911,82899.3103448276
3,2019,Sage 03,Hibrida A,0.4857142857142857,62000,0.4986522911051213,0.4809963017421914,45.92,78100,Jagung Hibrida,Benih Hibrida,False,False,False,True,1.0266370699223086,156622.16216216216
3,2019,Sage 03,Hibrida B,0.7142857142857144,62000,0.7214734950584006,0.7026244263244663,48.53,76700,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0100628930817608,106310.21170610213
3,2019,Sage 03,Hibrida C,0.17142857142857143,62000,0.1922731356693621,0.19141825959096376,35.08,46000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.1215932914046123,239242.99065420558
4,2019,Sage 01,Hibrida A,0.28571428571428575,60000,0.2821203953279424,0.2742948803635878,33.3,60000,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9874213836477983,212675.15923566886
4,2019,Sage 01,Hibrida B,0.6000000000000001,60000,0.5786163522012578,0.5851267655839238,45.32,22400,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9643605870020963,38713.04347826087
4,2019,Sage 01,Hibrida C,0.7142857142857144,60000,0.6864330637915544,0.6907276210845252,36.73,25400,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.961006289308176,37002.87958115183
4,2019,Sage 02,Hibrida A,0.6571428571428573,58000,0.5992812219227314,0.5761707436617207,35.53,88500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9119496855345911,147676.91154422789
4,2019,Sage 02,Hibrida B,0.6000000000000001,58000,0.5471698113207547,0.5213206790536025,36.38,95600,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.911949685534591,174717.24137931035
